lambda_weight,run_id,algorithm,accuracy_norm,energy_per_token_norm,latency_norm,reward,total_energy_wh
0.5,552,random,0.5154561903861826,0.16556822206996652,0.2026186174601867,0.6749439841581081,234.37902997732047
0.5,552,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.6373220293513213,52.46320379757186
0.5,552,thompson_sampling,0.6086616788885207,0.12036962166795945,0.15071243920181365,0.7441460286102807,150.36312053697515
0.5,553,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5738470099074934,731.4273224816835
0.5,553,epsilon_greedy,0.5961893714589507,0.11610721412733419,0.14636819283646643,0.7400410786658083,169.13722959190838
0.5,553,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.48598073375470485,440.4658335067343
0.5,553,linear_epsilon_greedy,0.6129097529178199,0.12861448963582303,0.16548760857622044,0.7421476316409984,193.5791364777689
0.5,553,linucb,0.6178887207525687,0.12134432742027161,0.15467943268478188,0.7482721966661485,151.43263161784932
0.5,553,random,0.5164951541576531,0.16849164270453326,0.2047257319904426,0.67400175572656,237.36158036899062
0.5,553,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.6373220293513213,52.46320379757186
0.5,553,thompson_sampling,0.5744582158296879,0.11737131488039329,0.15193923648472837,0.7285434504746473,162.02258221877432
0.5,554,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5738470099074934,731.4273224816835
0.5,554,epsilon_greedy,0.6725214206625078,0.21800262423386835,0.26276496458409243,0.7272593982143196,375.58981485104914
0.5,554,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.48598073375470485,440.4658335067343
0.5,554,linear_epsilon_greedy,0.5958556822542243,0.10689444150240404,0.1378150528156177,0.7444806203759101,167.36460397958857
0.5,554,linucb,0.6203341548986823,0.12911693071513572,0.1577645361643328,0.7456086120917733,167.306989487767
0.5,554,random,0.523930215961747,0.16499562327308048,0.2040157021844119,0.6794672963443333,228.86916376554052
0.5,554,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.6373220293513213,52.46320379757186
0.5,554,thompson_sampling,0.5907965348174885,0.11257517299650155,0.15465796945395607,0.7391106809104935,127.19925251820806
0.5,555,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5738470099074934,731.4273224816835
0.5,555,epsilon_greedy,0.5352923029602608,0.1100848116728662,0.14241909657760535,0.7126037456436973,170.64292537019548
0.5,555,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.48598073375470485,440.4658335067343
0.5,555,linear_epsilon_greedy,0.5757124735627001,0.140932456136153,0.17682991296318012,0.7173900087132735,222.72742937298216
0.5,555,linucb,0.6150546427084076,0.1456013416596036,0.17269020074802532,0.734726650524402,184.82081408443645
0.5,555,random,0.5198479494836384,0.16891291049999657,0.20737115484813584,0.6754675194918209,235.65164472816383
0.5,555,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.6373220293513213,52.46320379757186
0.5,555,thompson_sampling,0.6029734636564592,0.1325565061174076,0.1723472110577904,0.7352084787695258,194.09239755243377
0.5,556,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5738470099074934,731.4273224816835
0.5,556,epsilon_greedy,0.6716426106204364,0.21683606679667897,0.2610697260940376,0.7274032719118787,372.3599816698752
0.5,556,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.48598073375470485,440.4658335067343
0.5,556,linear_epsilon_greedy,0.615635782116123,0.1456073497848275,0.17901312451021487,0.7350142161656478,127.06445112670815
0.5,556,linucb,0.6157558854001062,0.12103961486282024,0.16090397183829097,0.7473581352686429,135.11956023902863
0.5,556,random,0.5022934710412914,0.1683402600198625,0.20530853080014053,0.6669766055107145,236.34631480141886
0.5,556,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.6373220293513213,52.46320379757186
0.5,556,thompson_sampling,0.5581642424221214,0.1175098822738265,0.1462991376051521,0.7203271800741474,189.6200206946973
0.5,557,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5738470099074934,731.4273224816835
0.5,557,epsilon_greedy,0.5538318688899146,0.10461695274496732,0.13415714913741886,0.7246074580724736,155.0700416171943
0.5,557,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.48598073375470485,440.4658335067343
0.5,557,linear_epsilon_greedy,0.6060162484212677,0.14055744025113626,0.18045434095043245,0.7327294040850657,188.19479500714144
0.5,557,linucb,0.5968889367236737,0.12715342068771177,0.15708304086923042,0.734867758017981,179.28830647779483
0.5,557,random,0.5040438797643229,0.16982748338397838,0.20732397199855687,0.6671081981901722,233.76785891524307
0.5,557,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.6373220293513213,52.46320379757186
0.5,557,thompson_sampling,0.6055422780474193,0.12036448223693254,0.15050361131046117,0.7425888979052434,148.15720911683775
0.5,558,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5738470099074934,731.4273224816835
0.5,558,epsilon_greedy,0.5802997215071356,0.09235908039740415,0.11953824510877811,0.7439703205548658,122.52035210582021
0.5,558,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.48598073375470485,440.4658335067343
0.5,558,linear_epsilon_greedy,0.6261511319919564,0.1304169370567398,0.160184081539676,0.7478670974676083,166.174897890462
0.5,558,linucb,0.6176968743217508,0.1175244525747066,0.14850858081085314,0.750086210873522,146.4116771885368
0.5,558,random,0.5078123548915877,0.16690147339292194,0.2050883341637408,0.6704554407493328,238.99867060584947
0.5,558,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.6373220293513213,52.46320379757186
0.5,558,thompson_sampling,0.5987821539098339,0.12556861272100137,0.16004609283369367,0.7366067705944163,139.85982578715908
0.5,559,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5738470099074934,731.4273224816835
0.5,559,epsilon_greedy,0.5552874115957276,0.09082946527043553,0.11902323528947317,0.732228973162646,122.89997852522423
0.5,559,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.48598073375470485,440.4658335067343
0.5,559,linear_epsilon_greedy,0.590086057768372,0.11078393507892033,0.14521317044389415,0.7396510613447258,172.1761217525958
0.5,559,linucb,0.5956603477789953,0.11283440833199472,0.14613872092655053,0.7414129697235003,151.24139713127036
0.5,559,random,0.5120906698336858,0.17079589647274274,0.2050839197729588,0.6706473866804715,241.79358411852874
0.5,559,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.6373220293513213,52.46320379757186
0.5,559,thompson_sampling,0.5831179059536785,0.11566011786714561,0.15327886871149296,0.7337288940432665,149.54180409621358
0.6,640,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5516156893076718,731.4273224816835
0.6,640,epsilon_greedy,0.541744701446521,0.13384662990072854,0.16563593874767796,0.7363899026381713,216.5785135304385
0.6,640,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.5063381231661891,440.4658335067343
0.6,640,linear_epsilon_greedy,0.5709982184969398,0.09914974254853555,0.12424201018997262,0.7689094418696545,170.39350472451062
0.6,640,linucb,0.5861989998298828,0.1202481179764816,0.1487419117343872,0.7623307291460641,186.13384168694364
0.6,640,random,0.5168019649951101,0.16545460574739476,0.20402497810878553,0.7074480225496073,237.81769929819149
0.6,640,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.70028700181539,52.46320379757186
0.6,640,thompson_sampling,0.5694902972068415,0.10540688603805702,0.14064856623431962,0.7645519872599024,146.11291777738376
0.6,641,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5516156893076718,731.4273224816835
0.6,641,epsilon_greedy,0.48091423049594795,0.08329428593874838,0.1179626358620095,0.7423891206351302,119.23411916596167
0.6,641,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.5063381231661891,440.4658335067343
0.6,641,linear_epsilon_greedy,0.5516396017675226,0.10670279654557671,0.13258791159952374,0.756634162779663,187.19004673121196
0.6,641,linucb,0.6094988861481841,0.11713948686436315,0.14675300393566498,0.7735158623406557,167.60330470755696
0.6,641,random,0.5145908340446554,0.1667711711860308,0.2050419731938448,0.7057736309062437,240.49467343296016
0.6,641,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.70028700181539,52.46320379757186
0.6,641,thompson_sampling,0.6039281596755259,0.11156297586133519,0.14363221565515488,0.7746334783534092,153.36299707339143
0.6,642,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5516156893076718,731.4273224816835
0.6,642,epsilon_greedy,0.5765257671073526,0.09261982840168223,0.12016748957680425,0.7750384098019317,122.6621686737141
0.6,642,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.5063381231661891,440.4658335067343
0.6,642,linear_epsilon_greedy,0.5944234291907354,0.13173842332319027,0.1570598168785402,0.75872631768238,209.73021777474898
0.6,642,linucb,0.5718110784306341,0.10141896450593975,0.13533731375436414,0.7678730526686898,128.67922947256858
0.6,642,random,0.5244118866847713,0.16981199562895588,0.20581958189194088,0.707877557296535,243.7429277508191
0.6,642,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.70028700181539,52.46320379757186
0.6,642,thompson_sampling,0.5859697610406527,0.11469918639908767,0.1495576280582334,0.7655683925768085,172.83581824378285
0.6,643,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5516156893076718,731.4273224816835
0.6,643,epsilon_greedy,0.5812469395032019,0.09697580218438369,0.12438797276099192,0.7743132944906506,130.38273260531886
0.6,643,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.5063381231661891,440.4658335067343
0.6,643,linear_epsilon_greedy,0.5615440486126295,0.10425055712008124,0.13769789681003786,0.762067285173003,117.54660529236936
0.6,643,linucb,0.5830367260309117,0.11403055751430731,0.1520695029743064,0.7647963559037803,154.3717968126877
0.6,643,random,0.5050221490598328,0.16848089173691935,0.20301628118689571,0.7009203245817814,235.11511597028175
0.6,643,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.70028700181539,52.46320379757186
0.6,643,thompson_sampling,0.5834003124809687,0.11227125383194514,0.1449563421356118,0.7659973726932204,166.57324788174964
0.6,644,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5516156893076718,731.4273224816835
0.6,644,epsilon_greedy,0.5780365976391142,0.09219281472075977,0.11922897450217872,0.7758989502231898,120.94182223403175
0.6,644,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.5063381231661891,440.4658335067343
0.6,644,linear_epsilon_greedy,0.5780594956655175,0.12516393643366308,0.15431874862896286,0.7561254364060092,256.30355083557083
0.6,644,linucb,0.5761666621867404,0.10271675472591496,0.13431073024074036,0.7688366120391472,137.8691767543241
0.6,644,random,0.5216920299524987,0.16649124673947885,0.20363082518894682,0.7087820639373121,236.29162879464798
0.6,644,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.70028700181539,52.46320379757186
0.6,644,thompson_sampling,0.573482254853037,0.11016115967785071,0.147138182806716,0.7632962061345043,172.27232574099574
0.6,645,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5516156893076718,731.4273224816835
0.6,645,epsilon_greedy,0.5738142814921767,0.09175235975040179,0.11953247480339048,0.7744742967466296,122.45266506604494
0.6,645,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.5063381231661891,440.4658335067343
0.6,645,linear_epsilon_greedy,0.5595549101520982,0.09578257196865653,0.12745112893327537,0.7663524208796454,146.7445561453609
0.6,645,linucb,0.5924708192220506,0.10644470159314404,0.14809776036396835,0.7731215067329338,129.91078638736127
0.6,645,random,0.5074893815112538,0.17030496849988838,0.2095214048458768,0.7008127715045684,235.70541217472945
0.6,645,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.70028700181539,52.46320379757186
0.6,645,thompson_sampling,0.5875475395954105,0.1105998290283414,0.14108623273280155,0.7686591184211594,170.71785407909394
0.6,646,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5516156893076718,731.4273224816835
0.6,646,epsilon_greedy,0.5367465733884069,0.13291226130727418,0.16524938156995364,0.7349512725709983,216.05417148735359
0.6,646,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.5063381231661891,440.4658335067343
0.6,646,linear_epsilon_greedy,0.6175970828896635,0.12131893682522892,0.15272199560104427,0.7742474710607281,171.84392707633702
0.6,646,linucb,0.5954367029842109,0.10307539661487593,0.14053425074465345,0.7763294432247588,127.18194975390696
0.6,646,random,0.504752988557124,0.16576499842305278,0.2026267848842936,0.702442196369018,237.30662074946918
0.6,646,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.70028700181539,52.46320379757186
0.6,646,thompson_sampling,0.5966220646055436,0.11240633773429717,0.1459168249339289,0.7712050232016392,146.53802315869504
0.6,647,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5516156893076718,731.4273224816835
0.6,647,epsilon_greedy,0.5804633247747815,0.09349091434925504,0.1202816543170202,0.7760907813003596,124.13949037251464
0.6,647,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.5063381231661891,440.4658335067343
0.6,647,linear_epsilon_greedy,0.6047140440789159,0.12753832724222183,0.15504517397181866,0.7653626212862333,249.0006568112991
0.6,647,linucb,0.5874026780068461,0.1051445063383936,0.1358148632408312,0.7718743673997023,121.43623754712048
0.6,647,random,0.5112813082240713,0.16434586476033644,0.20441222319484267,0.7059050044334266,238.85127705685576
0.6,647,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.70028700181539,52.46320379757186
0.6,647,thompson_sampling,0.5976025487262273,0.11178360666501667,0.1415864709256867,0.7719708554914809,142.55355168004294
0.6,648,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5516156893076718,731.4273224816835
0.6,648,epsilon_greedy,0.5676776691575341,0.09175849442688952,0.11964414694086388,0.7720159710068799,120.75143186506551
0.6,648,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.5063381231661891,440.4658335067343
0.6,648,linear_epsilon_greedy,0.5669811201182305,0.10357474366912427,0.13648082533852515,0.7646476018458176,178.5225408996408
0.6,648,linucb,0.5966282364681776,0.10160785170852901,0.13555042728650155,0.7776865835621537,134.2540090303768
0.6,648,random,0.5152521770363994,0.16865797255204093,0.20317669479315445,0.7049060872833351,233.0683025814454
0.6,648,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.70028700181539,52.46320379757186
0.6,648,thompson_sampling,0.5875753818584193,0.10718183472641563,0.14247489906556757,0.7707210519075184,150.33606806715886
0.6,649,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5516156893076718,731.4273224816835
0.6,649,epsilon_greedy,0.5003862041843277,0.07543929790721869,0.11708126269079962,0.7548909029293999,97.96741792348118
0.6,649,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.5063381231661891,440.4658335067343
0.6,649,linear_epsilon_greedy,0.5855363717053884,0.09723560727322678,0.13210593085476288,0.7758731843182193,133.90391816821617
0.6,649,linucb,0.5919370245364356,0.108737864604935,0.14661261805927214,0.7715320910516132,145.61842358249876
0.6,649,random,0.512408926809966,0.16651250215126212,0.20371551524598197,0.7050560694332291,234.24895677088108
0.6,649,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.70028700181539,52.46320379757186
0.6,649,thompson_sampling,0.5831281691907799,0.11154568804759797,0.14412042389286916,0.7663238548477532,145.1073515849687
0.6,650,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5516156893076718,731.4273224816835
0.6,650,epsilon_greedy,0.5779356465436138,0.09358104358925579,0.12111610066024653,0.7750256324638921,122.91480424697336
0.6,650,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.5063381231661891,440.4658335067343
0.6,650,linear_epsilon_greedy,0.6099031856536316,0.11797548659235926,0.15335080410597993,0.7731759823060371,162.61278100498376
0.6,650,linucb,0.6072402403430108,0.10980210726539433,0.14533283791973006,0.7770148317779677,147.42333570915494
0.6,650,random,0.5070371128477603,0.16561668764695742,0.2013109459368521,0.7034448325509296,240.808088381379
0.6,650,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.70028700181539,52.46320379757186
0.6,650,thompson_sampling,0.6029746692144017,0.115632248899396,0.14803340461364278,0.7718105183461231,146.6050442153508
0.6,651,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5516156893076718,731.4273224816835
0.6,651,epsilon_greedy,0.5779245844349109,0.09205851481737118,0.11856254209437404,0.7759347248835416,121.5040614078808
0.6,651,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.5063381231661891,440.4658335067343
0.6,651,linear_epsilon_greedy,0.5700111582706169,0.11866095908518819,0.14586924493725623,0.7568078878571338,194.02737303940148
0.6,651,linucb,0.5894637175163895,0.11013892848061657,0.13977625352466674,0.7697021299181858,131.72651767943194
0.6,651,random,0.49482253294472095,0.1630378137722598,0.1983041757798406,0.7001063249145325,234.35335750062393
0.6,651,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.70028700181539,52.46320379757186
0.6,651,thompson_sampling,0.6045194249536419,0.12316026317985582,0.15523960826792535,0.7679116120735433,178.0601455097619
0.6,652,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5516156893076718,731.4273224816835
0.6,652,epsilon_greedy,0.5805949900663121,0.09203726365186037,0.119409460310745,0.7770156378354086,120.29869323517752
0.6,652,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.5063381231661891,440.4658335067343
0.6,652,linear_epsilon_greedy,0.5794555438515155,0.11747348862994247,0.14974763839286803,0.7612981243626408,191.14450936642328
0.6,652,linucb,0.6123242831950674,0.1074460931391718,0.13826892701353827,0.7804620573945239,125.77165479711682
0.6,652,random,0.5151172776568718,0.16780991644311624,0.20593467556998993,0.7053609611968789,237.90781294281922
0.6,652,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.70028700181539,52.46320379757186
0.6,652,thompson_sampling,0.5977787444130559,0.11466720834095988,0.1517695421569492,0.7703111727606464,153.0607926650337
0.6,653,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5516156893076718,731.4273224816835
0.6,653,epsilon_greedy,0.5481786968835543,0.09853296731827432,0.14180682741696088,0.760151698362457,156.6204864756339
0.6,653,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.5063381231661891,440.4658335067343
0.6,653,linear_epsilon_greedy,0.5853232054830879,0.1000901858387519,0.13916854094209083,0.774075170689984,146.98990821165737
0.6,653,linucb,0.596386073500908,0.11437829554213863,0.14740293209260236,0.7699274520750801,162.11494827620947
0.6,653,random,0.5097717959384841,0.16879616046608353,0.20689645602564746,0.7026310220957435,237.70537167879675
0.6,653,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.70028700181539,52.46320379757186
0.6,653,thompson_sampling,0.5865364861605633,0.1061501557612097,0.13983167808639058,0.7709245010074994,141.32879556086945
0.6,654,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5516156893076718,731.4273224816835
0.6,654,epsilon_greedy,0.5790443839339395,0.09419552227847583,0.12225907517683668,0.7751004402064903,123.9734990621091
0.6,654,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.5063381231661891,440.4658335067343
0.6,654,linear_epsilon_greedy,0.6080565216148816,0.11535182936452805,0.1467693740883419,0.7740115110272358,141.41179929618417
0.6,654,linucb,0.5824215955005194,0.10738101520426449,0.13665296883288655,0.7685400290776491,166.99895802228272
0.6,654,random,0.5236512710662757,0.16415171000529066,0.20347349057921205,0.7109694824233358,234.06152946199933
0.6,654,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.70028700181539,52.46320379757186
0.6,654,thompson_sampling,0.5850363861484421,0.11500114095341685,0.1449693532621134,0.7650138698873268,180.52246506729855
0.6,655,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5516156893076718,731.4273224816835
0.6,655,epsilon_greedy,0.4881291469215009,0.08390386170707695,0.11968613551149326,0.7449093417443542,122.15235141620656
0.6,655,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.5063381231661891,440.4658335067343
0.6,655,linear_epsilon_greedy,0.5805035824848053,0.09636127332522428,0.13066139595276519,0.7743846689987874,124.38676158976443
0.6,655,linucb,0.6012806471814031,0.10626869330980021,0.1369870782521997,0.7767510428866811,124.9427297434805
0.6,655,random,0.5194754295145692,0.16915092966937126,0.2055249912135514,0.7062996140042049,245.10530445966108
0.6,655,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.70028700181539,52.46320379757186
0.6,655,thompson_sampling,0.5750479849671294,0.11685216457678617,0.1523663348153295,0.7599078952407801,171.93871990472547
0.6,656,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5516156893076718,731.4273224816835
0.6,656,epsilon_greedy,0.5001871286947781,0.07803548616010013,0.12126870952182449,0.7532535597818512,100.50650038276953
0.6,656,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.5063381231661891,440.4658335067343
0.6,656,linear_epsilon_greedy,0.6216672228141239,0.15250938488153637,0.16219718200769653,0.7571612581967277,254.29934211316123
0.6,656,linucb,0.6055646189785064,0.10619869668273929,0.1416262983365191,0.778506629581759,119.80561829410817
0.6,656,random,0.509462383526659,0.17008329795957106,0.2078063920523602,0.701734974634921,240.6814391078951
0.6,656,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.70028700181539,52.46320379757186
0.6,656,thompson_sampling,0.590996950797595,0.10649317010123921,0.14395610007905665,0.7725028782582944,124.22524251495011
0.6,657,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5516156893076718,731.4273224816835
0.6,657,epsilon_greedy,0.5456097912518387,0.0966836294980893,0.13775261451995685,0.7602337388018819,154.31730964946692
0.6,657,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.5063381231661891,440.4658335067343
0.6,657,linear_epsilon_greedy,0.5967199494249071,0.13793023421614295,0.171767049396847,0.755929839240277,177.74801800275785
0.6,657,linucb,0.6028165113389916,0.10431877611152372,0.13871879842148838,0.7785353388686824,132.1302081769007
0.6,657,random,0.5143635445363512,0.16844516752041003,0.20519037632453282,0.7046783173022945,239.63074793811316
0.6,657,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.70028700181539,52.46320379757186
0.6,657,thompson_sampling,0.5680247102797559,0.11489689413335982,0.14541473411504108,0.7582717476318864,170.35980847224596
0.6,658,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5516156893076718,731.4273224816835
0.6,658,epsilon_greedy,0.6346464805696315,0.19465879220918927,0.25590242903112354,0.7370633169023391,320.4719564132181
0.6,658,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.5063381231661891,440.4658335067343
0.6,658,linear_epsilon_greedy,0.6440455377338021,0.13698398549639385,0.16114663615847624,0.7754278237956845,186.36674456255798
0.6,658,linucb,0.5917202576765259,0.11600480830609522,0.15331978832380663,0.7670852180869532,147.7210394013865
0.6,658,random,0.5078849286342949,0.17696275690280955,0.21243481852818663,0.6969763173120322,247.17390476978477
0.6,658,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.70028700181539,52.46320379757186
0.6,658,thompson_sampling,0.5773746568845489,0.10922567105859064,0.14512266848518052,0.7654144601186652,128.96789297980192
0.6,659,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5516156893076718,731.4273224816835
0.6,659,epsilon_greedy,0.5476539738183902,0.09411626626633061,0.13656560475849588,0.7625918297675577,145.64284601704048
0.6,659,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.5063381231661891,440.4658335067343
0.6,659,linear_epsilon_greedy,0.573674868088851,0.10666255987297042,0.1365655926956719,0.7654724113117581,183.1149097004685
0.6,659,linucb,0.5789429036617587,0.10987105336446279,0.14305160131995204,0.7656545294460257,110.01259858624681
0.6,659,random,0.5060244665344407,0.1668844749740544,0.20362835066884116,0.7022791016293437,225.8771952054914
0.6,659,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.70028700181539,52.46320379757186
0.6,659,thompson_sampling,0.5970878368706852,0.11275105769696939,0.15164137702149852,0.7711845001300924,146.74437974402503
0.7,740,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5293843687078502,731.4273224816835
0.7,740,epsilon_greedy,0.599181670597354,0.1335046957948995,0.1525094077640476,0.7863012141227765,222.9485352236191
0.7,740,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.5266955125776736,440.4658335067343
0.7,740,linear_epsilon_greedy,0.6199962762751665,0.10489086185358651,0.128978888215614,0.8125752795850394,129.06546727929208
0.7,740,linucb,0.5755038269812707,0.09853089986360893,0.13540954148111745,0.803679518189855,114.0446476360566
0.7,740,random,0.513911038056383,0.16283824944944053,0.20101393461390812,0.7401865368023065,234.8286055728702
0.7,740,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.7632519742794588,52.46320379757186
0.7,740,thompson_sampling,0.5734406932862602,0.1029199601137947,0.13647965510623172,0.7999882359062218,123.12669305709746
0.7,741,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5293843687078502,731.4273224816835
0.7,741,epsilon_greedy,0.582538731674056,0.09510042249722765,0.12349985177550364,0.8081913237541574,126.39582741319072
0.7,741,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.5266955125776736,440.4658335067343
0.7,741,linear_epsilon_greedy,0.5824999074736121,0.10062906537036957,0.1548752696358635,0.8043096264828249,116.85000066076672
0.7,741,linucb,0.585350371101141,0.10081518116317606,0.135506598152591,0.805034484516119,122.85830840924454
0.7,741,random,0.5108643325626446,0.1653279436976867,0.20000337032953716,0.7375297391804128,230.95809660256424
0.7,741,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.7632519742794588,52.46320379757186
0.7,741,thompson_sampling,0.5871118186007979,0.10466456166281699,0.14322651189383795,0.8028683524162674,132.95045352722138
0.7,742,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5293843687078502,731.4273224816835
0.7,742,epsilon_greedy,0.5813323698881725,0.09310997877395376,0.11954051695374962,0.8092227258246841,122.28878497148844
0.7,742,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.5266955125776736,440.4658335067343
0.7,742,linear_epsilon_greedy,0.5562619150288141,0.10473016248724316,0.13604688553594932,0.793567460767574,159.94681199037632
0.7,742,linucb,0.5846868285648328,0.09541412169323142,0.1304147110544533,0.8086161633841878,117.4048799343866
0.7,742,random,0.5060401529925118,0.17040724959901316,0.20783933107904437,0.7325269711784443,235.680543594593
0.7,742,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.7632519742794588,52.46320379757186
0.7,742,thompson_sampling,0.5757011637158613,0.09930847360860363,0.13810735699224994,0.8031944175887359,120.66899356641278
0.7,743,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5293843687078502,731.4273224816835
0.7,743,epsilon_greedy,0.49988892653476824,0.07498568383371779,0.11676822121704672,0.797476699276828,96.49926815933517
0.7,743,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.5266955125776736,440.4658335067343
0.7,743,linear_epsilon_greedy,0.5506260056954816,0.08880692622932385,0.12608766384123682,0.8030229533481178,117.54682764603652
0.7,743,linucb,0.5709740261470141,0.10419550621930015,0.1342894101366149,0.798355353490594,172.3763694807096
0.7,743,random,0.509181774761721,0.171238317931765,0.20752338107520282,0.7328877098762808,246.20648944675537
0.7,743,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.7632519742794588,52.46320379757186
